#interaction	Egene1	Egene2	dir	sign	biogrid	pubmed
Phosphorylation	E983	E861	1	0	biogrid	pmids:21059642
Phosphorylation	E5566	E60489	1	0	biogrid	pmids:18836454
Dephosphorylation	E142679	E5601	1	0	biogrid	pmids:11959861
Phosphorylation	E5608	E1432	1	0	biogrid	pmids:8622669:12697810:11279118:8626699
Ubiquitination	E4734	E54602	1	0	biogrid	pmids:20522958:12050153:15252135:19953087:17013377:12796489
Methylation	E10419	E8338	1	0	biogrid	pmids:15670829
Ubiquitination	E6477	E6477	1	0	biogrid	pmids:19224863:12421809:17420721:11752454:22493164:9582267:23027902
Ubiquitination	E4734	E4914	1	0	biogrid	pmids:21332718:19953087:16701206
Phosphorylation	E5430	E5430	1	0	biogrid	pmids:15282296
Ubiquitination	E770	E8737	1	0	biogrid	pmids:18450452
Methylation	E10919	E1788	1	0	biogrid	pmids:22086334
Phosphorylation	E6790	E5501	1	0	biogrid	pmids:11551964
Phosphorylation	E5926	E1017	1	0	biogrid	pmids:21148318
Ubiquitination	E84708	E10084	1	0	biogrid	pmids:22889411
Demethylation	E23028	E8350	1	0	biogrid	pmids:16223729:16140033:20228790:16956976:16079794
Ubiquitination	E27342	E27342	1	0	biogrid	pmids:17341663
Phosphorylation	E904	E1025	1	0	biogrid	pmids:18566585
Acetylation	E2033	E4092	1	0	biogrid	pmids:12408818
Ubiquitination	E57448	E56616	1	0	biogrid	pmids:15200957:15300255
Ubiquitination	E7332	E5970	1	0	biogrid	pmids:14690596
Phosphorylation	E5610	E3609	1	0	biogrid	pmids:11438540:10400669:10320367:11438536
Methylation	E10919	E126961	1	0	biogrid	pmids:22387026:21495674:15269344
Deubiquitination	E7375	E5163	1	0	biogrid	pmids:22347420
Acetylation	E890	E137529	1	0	biogrid	pmids:19483727
Methylation	E473	E126961	1	0	biogrid	pmids:18451879
Phosphorylation	E207	E6497	1	0	biogrid	pmids:19875456
Phosphorylation	E983	E2189	1	0	biogrid	pmids:15367677
Ubiquitination	E84675	E7874	1	0	biogrid	pmids:22626734
Phosphorylation	E10746	E10746	1	0	biogrid	pmids:17906693:9162092:15001576
Ubiquitination	E4734	E56164	1	0	biogrid	pmids:19953087
Phosphorylation	E5591	E5601	1	0	biogrid	pmids:11749722:22366412
Phosphorylation	E25	E6789	1	0	biogrid	pmids:21715626
Phosphorylation	E9252	E3315	1	0	biogrid	pmids:9873047
Deubiquitination	E57646	E158880	1	0	biogrid	pmids:22626734
Phosphorylation	E5599	E6689	1	0	biogrid	pmids:8632909
Phosphorylation	E65266	E23327	1	0	biogrid	pmids:20525693
Ubiquitination	E4734	E27	1	0	biogrid	pmids:19953087
Phosphorylation	E120892	E6457	1	0	biogrid	pmids:22998870
Acetylation	E2033	E51621	1	0	biogrid	pmids:12758070
Phosphorylation	E29110	E331	1	0	biogrid	pmids:22072751
Sumoylation	E286053	E5885	1	0	biogrid	pmids:22751501
Phosphorylation	E5595	E7343	1	0	biogrid	pmids:11741541
Phosphorylation	E6300	E27429	1	0	biogrid	pmids:17906618
Phosphorylation	E5590	E653361	1	0	biogrid	pmids:12056906
Ubiquitination	E84708	E2902	1	0	biogrid	pmids:22889411
Ubiquitination	E23327	E56987	1	0	biogrid	pmids:19953087
Dephosphorylation	E56940	E5599	1	0	biogrid	pmids:11346645
Dephosphorylation	E56940	E5594	1	0	biogrid	pmids:11346645
Phosphorylation	E1432	E1386	1	0	biogrid	pmids:21444723:9207092:20213747:7535770:16456540:10708586:9162092:11279118
Phosphorylation	E5591	E8841	1	0	biogrid	pmids:17242407
Phosphorylation	E6195	E57521	1	0	biogrid	pmids:18722121
Phosphorylation	E1457	E7454	1	0	biogrid	pmids:12769847
Ubiquitination	E8945	E7465	1	0	biogrid	pmids:15070733
Phosphorylation	E5588	E867	1	0	biogrid	pmids:10358153
Phosphorylation	E6416	E6416	1	0	biogrid	pmids:9162092
Phosphorylation	E7006	E3717	1	0	biogrid	pmids:9473212
Deubiquitination	E55611	E387	1	0	biogrid	pmids:20553488
Phosphorylation	E1017	E26524	1	0	biogrid	pmids:15147269
Dephosphorylation	E5524	E9212	1	0	biogrid	pmids:20593489
Ubiquitination	E11065	E11065	1	0	biogrid	pmids:18485873
Ubiquitination	E8454	E898	1	0	biogrid	pmids:16322693
Ubiquitination	E10273	E5710	1	0	biogrid	pmids:21855799:11146632:22350919:19240029
Phosphorylation	E1020	E55083	1	0	biogrid	pmids:22768111
Phosphorylation	E207	E4084	1	0	biogrid	pmids:18451027:19526459
Deubiquitination	E57646	E123228	1	0	biogrid	pmids:22626734
Phosphorylation	E4898	E4898	1	0	biogrid	pmids:19797269
Phosphorylation	E5292	E51343	1	0	biogrid	pmids:20663873
Phosphorylation	E8408	E57521	1	0	biogrid	pmids:21460630
Phosphorylation	E1195	E51747	1	0	biogrid	pmids:12565863
Phosphorylation	E2534	E5296	1	0	biogrid	pmids:1334406
Phosphorylation	E5599	E2002	1	0	biogrid	pmids:8586671:8654373
Ubiquitination	E8452	E23365	1	0	biogrid	pmids:21670212
Methylation	E3276	E8312	1	0	biogrid	pmids:21242974
Phosphorylation	E25	E4193	1	0	biogrid	pmids:12110584
Phosphorylation	E9318	E3725	1	0	biogrid	pmids:10903862
Methylation	E6839	E8350	1	0	biogrid	pmids:16449642:16409643
Sumoylation	E7341	E7520	1	0	biogrid	pmids:15561718
Deubiquitination	E9958	E27005	1	0	biogrid	pmids:22626734
Ubiquitination	E4734	E2263	1	0	biogrid	pmids:19953087
Ubiquitination	E4734	E2260	1	0	biogrid	pmids:19953087
Phosphorylation	E5594	E6256	1	0	biogrid	pmids:20371703
Dephosphorylation	E5530	E30818	1	0	biogrid	pmids:17102134
Phosphorylation	E1457	E8674	1	0	biogrid	pmids:14608369
Phosphorylation	E11200	E995	1	0	biogrid	pmids:12024051:12909615:16705183:12402044
Phosphorylation	E11200	E993	1	0	biogrid	pmids:12676583:18480045:12759351
Phosphorylation	E1432	E9031	1	0	biogrid	pmids:19776015
Deubiquitination	E9958	E158880	1	0	biogrid	pmids:22626734
Phosphorylation	E5562	E1080	1	0	biogrid	pmids:20861072
Phosphorylation	E120892	E4131	1	0	biogrid	pmids:21159966
Phosphorylation	E120892	E4137	1	0	biogrid	pmids:22303461
Ubiquitination	E6710	E286	1	0	biogrid	pmids:15929114
Acetylation	E1387	E3146	1	0	biogrid	pmids:15005629
Phosphorylation	E1263	E7157	1	0	biogrid	pmids:11551930:12242661
Ubiquitination	E7317	E7324	1	0	biogrid	pmids:22069333
Ubiquitination	E7317	E7320	1	0	biogrid	pmids:22069333
Deubiquitination	E7874	E6045	1	0	biogrid	pmids:20800574
Ubiquitination	E7317	E997	1	0	biogrid	pmids:22069333
Phosphorylation	E1457	E64170	1	0	biogrid	pmids:17936701
Ubiquitination	E23327	E1020	1	0	biogrid	pmids:19953087
Phosphorylation	E1457	E5685	1	0	biogrid	pmids:8619999
Ubiquitination	E7319	E56852	1	0	biogrid	pmids:15509568
Methylation	E55170	E333932	1	0	biogrid	pmids:18077460
Phosphorylation	E1859	E5548	1	0	biogrid	pmids:16733250
Dephosphorylation	E5778	E5594	1	0	biogrid	pmids:10702794
Phosphorylation	E891	E6117	1	0	biogrid	pmids:8397206:8397207
Deubiquitination	E27005	E10617	1	0	biogrid	pmids:22626734
Phosphorylation	E7409	E3725	1	0	biogrid	pmids:11287617
Sumoylation	E7329	E8359	1	0	biogrid	pmids:14578449
Phosphorylation	E1025	E1025	1	0	biogrid	pmids:14580347:10958691:20603019:18971272:18566585
Phosphorylation	E5592	E6402	1	0	biogrid	pmids:15192100
Phosphorylation	E5582	E7153	1	0	biogrid	pmids:7499337
Dephosphorylation	E5781	E4217	1	0	biogrid	pmids:19287004
Phosphorylation	E5602	E3725	1	0	biogrid	pmids:8654373:19527717
Sumoylation	E286053	E7257	1	0	biogrid	pmids:16055714
Acetylation	E2033	E7704	1	0	biogrid	pmids:15964811
Ubiquitination	E9025	E9025	1	0	biogrid	pmids:11322894:22266820
Ubiquitination	E997	E7316	1	0	biogrid	pmids:22496338:22959436
Ubiquitination	E7322	E5970	1	0	biogrid	pmids:14690596
Phosphorylation	E5602	E1386	1	0	biogrid	pmids:8654373
Phosphorylation	E545	E84126	1	0	biogrid	pmids:17384638:18162465:11721054:14724280:21285353:20847938:15758953:15210935:15451423:18283122:18344416:19097996:14657349
Phosphorylation	E6446	E65266	1	0	biogrid	pmids:20525693
Ubiquitination	E8945	E64798	1	0	biogrid	pmids:22017875:22017877
Phosphorylation	E5058	E8359	1	0	biogrid	pmids:15864311
Ubiquitination	E84676	E7134	1	0	biogrid	pmids:15601779
Phosphorylation	E6790	E11004	1	0	biogrid	pmids:18434591
Phosphorylation	E3716	E10254	1	0	biogrid	pmids:10993906
Phosphorylation	E1020	E4137	1	0	biogrid	pmids:9735171
Phosphorylation	E1457	E407	1	0	biogrid	pmids:11877451
Phosphorylation	E2242	E84941	1	0	biogrid	pmids:11700021
Ubiquitination	E79594	E7157	1	0	biogrid	pmids:21597459
Phosphorylation	E1457	E2962	1	0	biogrid	pmids:12591939
Phosphorylation	E2932	E4193	1	0	biogrid	pmids:16055726
Methylation	E84444	E8290	1	0	biogrid	pmids:22619169
Phosphorylation	E156	E5082	1	0	biogrid	pmids:10884381
Desumoylation	E27351	E140685	1	0	biogrid	pmids:22370726
Phosphorylation	E4216	E6416	1	0	biogrid	pmids:15866172:9841871
Ubiquitination	E7322	E7706	1	0	biogrid	pmids:19549727:17418098:22350887
Ubiquitination	E29116	E3949	1	0	biogrid	pmids:22109552:21734303:21685362
Phosphorylation	E5058	E1999	1	0	biogrid	pmids:17491012
Phosphorylation	E545	E1869	1	0	biogrid	pmids:11459832
Ubiquitination	E23327	E404093	1	0	biogrid	pmids:19953087
Phosphorylation	E10298	E3984	1	0	biogrid	pmids:11413130
Methylation	E4297	E8290	1	0	biogrid	pmids:21135039:21124902:21030982
Acetylation	E8850	E4609	1	0	biogrid	pmids:15572685
Ubiquitination	E4734	E6197	1	0	biogrid	pmids:19953087
Ubiquitination	E23291	E6500	1	0	biogrid	pmids:15070733:10230406:19159283:10644755:19615732:12165731:10321728
Phosphorylation	E50818	E6674	1	0	biogrid	pmids:11517287
Phosphorylation	E51176	E2033	1	0	biogrid	pmids:12446687
Ubiquitination	E10210	E7157	1	0	biogrid	pmids:17803295:11842245:15247280:17290218
modification	E10210	E7150	1	0	biogrid	pmids:17976381:10352183:20805487
Ubiquitination	E54778	E6498	1	0	biogrid	pmids:17510063:17591695
Sumoylation	E8554	E3090	1	0	biogrid	pmids:17283066
Phosphorylation	E983	E1601	1	0	biogrid	pmids:12881709
Phosphorylation	E5562	E5717	1	0	biogrid	pmids:19616115
Dephosphorylation	E5787	E1003	1	0	biogrid	pmids:12234928
Phosphorylation	E902	E1017	1	0	biogrid	pmids:10393546
Ubiquitination	E6045	E8337	1	0	biogrid	pmids:21772249:21179169
Ubiquitination	E6045	E8338	1	0	biogrid	pmids:21772249:15386022:20351251
Ubiquitination	E6048	E6048	1	0	biogrid	pmids:22493164:20152160
Acetylation	E8850	E3660	1	0	biogrid	pmids:11304541
modification	E9099	E7316	1	0	biogrid	pmids:19373254:20622874:20516210
Deubiquitination	E7347	E7316	1	0	biogrid	pmids:20622874:15531586:22284438
Ubiquitination	E7186	E7316	1	0	biogrid	pmids:19815509:15327770:22212761:20972266:17923499:21793045:22863753:22550173:15861135:17314283:11909853:12917689:12591926:23007157:22505724:21890473:22184250:19584093:21078302:22179575:21906983:22029577:16936264:20577214:21139048:21987572:17851586:12917690
Phosphorylation	E5591	E3014	1	0	biogrid	pmids:14627815:20356835:15613478:22184063
Phosphorylation	E472	E1111	1	0	biogrid	pmids:12676583
Phosphorylation	E7297	E6772	1	0	biogrid	pmids:12960323
Ubiquitination	E26272	E7013	1	0	biogrid	pmids:16275645:19487455:20181953:20159592
Ubiquitination	E57159	E23032	1	0	biogrid	pmids:22626734
Phosphorylation	E4140	E995	1	0	biogrid	pmids:15319445:9543386:16968750:12941695
Phosphorylation	E3716	E9021	1	0	biogrid	pmids:10707961:10373548
Acetylation	E1387	E4654	1	0	biogrid	pmids:9001254:10944526:11463815
Ubiquitination	E9810	E8970	1	0	biogrid	pmids:16307923
Phosphorylation	E8408	E55626	1	0	biogrid	pmids:20921139
Deubiquitination	E27005	E57646	1	0	biogrid	pmids:22626734
Phosphorylation	E1017	E5111	1	0	biogrid	pmids:10930425:21319273:12361598:9545286:7903056
Phosphorylation	E1457	E3482	1	0	biogrid	pmids:12060753
Ubiquitination	E7321	E2060	1	0	biogrid	pmids:17588522
Phosphorylation	E207	E2308	1	0	biogrid	pmids:16076959
Phosphorylation	E207	E2309	1	0	biogrid	pmids:21775285
Deubiquitination	E27005	E55432	1	0	biogrid	pmids:22626734
Ubiquitination	E8697	E9232	1	0	biogrid	pmids:20080579:22193957
Phosphorylation	E5590	E8290	1	0	biogrid	pmids:8375396
Phosphorylation	E595	E7343	1	0	biogrid	pmids:10202152
Phosphorylation	E1457	E6337	1	0	biogrid	pmids:18981174
Phosphorylation	E1432	E1978	1	0	biogrid	pmids:20090955
Phosphorylation	E1432	E3856	1	0	biogrid	pmids:11788583
Acetylation	E8850	E8290	1	0	biogrid	pmids:11163245
Deacetylation	E23411	E1786	1	0	biogrid	pmids:21947282
Ubiquitination	E117584	E57646	1	0	biogrid	pmids:22626734
Phosphorylation	E5581	E3024	1	0	biogrid	pmids:16314418
Dephosphorylation	E29101	E10735	1	0	biogrid	pmids:20818333
Phosphorylation	E1445	E3725	1	0	biogrid	pmids:16740711:19818398
Dephosphorylation	E5499	E6790	1	0	biogrid	pmids:11551964
Phosphorylation	E6733	E11338	1	0	biogrid	pmids:9472028
Ubiquitination	E26091	E26091	1	0	biogrid	pmids:22496338
Phosphorylation	E613	E4301	1	0	biogrid	pmids:12808105
Ubiquitination	E6045	E7316	1	0	biogrid	pmids:21890473:22910419:20800574:21139048:22493164:17157253
Ubiquitination	E4734	E4088	1	0	biogrid	pmids:19953087
Phosphorylation	E5595	E2115	1	0	biogrid	pmids:11551945
Phosphorylation	E10920	E3725	1	0	biogrid	pmids:10903862
Phosphorylation	E7422	E3791	1	0	biogrid	pmids:12716911
Phosphorylation	E9641	E3661	1	0	biogrid	pmids:22072751
Ubiquitination	E81847	E7515	1	0	biogrid	pmids:21825151
Ubiquitination	E6477	E1499	1	0	biogrid	pmids:20181957
Ubiquitination	E329	E836	1	0	biogrid	pmids:9384571:19258326:17069460
Ubiquitination	E7321	E7157	1	0	biogrid	pmids:15280377:10562557
Acetylation	E7994	E861	1	0	biogrid	pmids:11742995:15331439
Ubiquitination	E79594	E207	1	0	biogrid	pmids:22410793
Phosphorylation	E1017	E902	1	0	biogrid	pmids:8647086
Methylation	E387893	E7157	1	0	biogrid	pmids:17707234
Ubiquitination	E119504	E891	1	0	biogrid	pmids:20080579
Phosphorylation	E5594	E408	1	0	biogrid	pmids:10347142
Ubiquitination	E4193	E409	1	0	biogrid	pmids:11588219
Demethylation	E7403	E126961	1	0	biogrid	pmids:21575637
Phosphorylation	E5591	E2547	1	0	biogrid	pmids:10750018
Dephosphorylation	E5499	E6421	1	0	biogrid	pmids:21566083
Methylation	E4297	E3020	1	0	biogrid	pmids:17166833
Ubiquitination	E257218	E5111	1	0	biogrid	pmids:17108083
Deubiquitination	E9101	E5320	1	0	biogrid	pmids:22118674
Ubiquitination	E64219	E4287	1	0	biogrid	pmids:22626734
Ubiquitination	E64219	E9700	1	0	biogrid	pmids:22626734
Phosphorylation	E983	E55083	1	0	biogrid	pmids:22768111
Phosphorylation	E4058	E867	1	0	biogrid	pmids:9223670
Ubiquitination	E26118	E28996	1	0	biogrid	pmids:18093972
Ubiquitination	E5931	E6297	1	0	biogrid	pmids:21228219
Deubiquitination	E57646	E51377	1	0	biogrid	pmids:22626734
Ubiquitination	E267	E1576	1	0	biogrid	pmids:19103148:21209460
Deubiquitination	E1540	E7316	1	0	biogrid	pmids:21139048:20622874:17851586:19373254:22505724
Phosphorylation	E5604	E5595	1	0	biogrid	pmids:8626767:8226933
Phosphorylation	E5604	E5594	1	0	biogrid	pmids:12697810:11352917:11279118
Ubiquitination	E84676	E7135	1	0	biogrid	pmids:19240029
Demethylation	E84678	E8350	1	0	biogrid	pmids:22825849
Ubiquitination	E57154	E4090	1	0	biogrid	pmids:20484049
Deacetylation	E8841	E4209	1	0	biogrid	pmids:17158926
Phosphorylation	E1020	E3005	1	0	biogrid	pmids:12970441
Phosphorylation	E5594	E6195	1	0	biogrid	pmids:16039586:12832467:12594221:9915826
Phosphorylation	E6011	E6010	1	0	biogrid	pmids:8617805
Phosphorylation	E2475	E5578	1	0	biogrid	pmids:21045808
Phosphorylation	E2932	E2932	1	0	biogrid	pmids:11835406:21985244
Sumoylation	E7341	E1616	1	0	biogrid	pmids:21474068
Ubiquitination	E4734	E6198	1	0	biogrid	pmids:19953087
Deacetylation	E23411	E367	1	0	biogrid	pmids:16923962
Ubiquitination	E4734	E338692	1	0	biogrid	pmids:19953087
Dephosphorylation	E10106	E5430	1	0	biogrid	pmids:12721286
Phosphorylation	E5578	E3159	1	0	biogrid	pmids:10889043
Ubiquitination	E7322	E6794	1	0	biogrid	pmids:21860411
Deubiquitination	E27005	E7375	1	0	biogrid	pmids:22626734
Dephosphorylation	E5778	E5595	1	0	biogrid	pmids:10702794
Phosphorylation	E3984	E1072	1	0	biogrid	pmids:12963706:10436159:15220930:16278681
Sumoylation	E7316	E26036	1	0	biogrid	pmids:18656483
Phosphorylation	E120892	E7186	1	0	biogrid	pmids:20949042
Phosphorylation	E1020	E1759	1	0	biogrid	pmids:15834155
Phosphorylation	E6794	E2011	1	0	biogrid	pmids:16396636
Ubiquitination	E57159	E55611	1	0	biogrid	pmids:22626734
Ubiquitination	E672	E63967	1	0	biogrid	pmids:22863316
Ubiquitination	E23327	E6199	1	0	biogrid	pmids:19953087
Ubiquitination	E9978	E672	1	0	biogrid	pmids:23086937
Phosphorylation	E1859	E6426	1	0	biogrid	pmids:14623875
Phosphorylation	E1859	E6429	1	0	biogrid	pmids:14623875
Ubiquitination	E7428	E3091	1	0	biogrid	pmids:10973499:11566883:15060148
Deubiquitination	E9958	E8314	1	0	biogrid	pmids:22626734
Phosphorylation	E5578	E7141	1	0	biogrid	pmids:9837753
Ubiquitination	E10075	E5423	1	0	biogrid	pmids:19713937
Ubiquitination	E11065	E84959	1	0	biogrid	pmids:17588522
Phosphorylation	E208	E1147	1	0	biogrid	pmids:12048203
Desumoylation	E1820	E5371	1	0	biogrid	pmids:15017387
Phosphorylation	E7443	E7157	1	0	biogrid	pmids:15542844:10951572:11883897
Ubiquitination	E3308	E4287	1	0	biogrid	pmids:21625540
Methylation	E64754	E8290	1	0	biogrid	pmids:15235609
Ubiquitination	E1643	E8338	1	0	biogrid	pmids:22334663
Ubiquitination	E10477	E7316	1	0	biogrid	pmids:21139048:21906983:22496338:17452440
Sumoylation	E387082	E2353	1	0	biogrid	pmids:16236267
Deubiquitination	E29761	E7316	1	0	biogrid	pmids:21890473:21139048:22053931:20972266:21963094:22118674:19440361:22195557:21906983
Sumoylation	E7341	E7329	1	0	biogrid	pmids:20501649
Sumoylation	E7341	E4670	1	0	biogrid	pmids:15561718
Deubiquitination	E57646	E92552	1	0	biogrid	pmids:22626734
Phosphorylation	E5587	E7157	1	0	biogrid	pmids:12628923
Sumoylation	E8554	E4193	1	0	biogrid	pmids:12393906
Deubiquitination	E9099	E7189	1	0	biogrid	pmids:20622874
Phosphorylation	E5587	E10987	1	0	biogrid	pmids:12628923
Ubiquitination	E8945	E1147	1	0	biogrid	pmids:12504025
Ubiquitination	E4193	E6154	1	0	biogrid	pmids:20542919:18951086
Methylation	E10919	E3008	1	0	biogrid	pmids:19144645
Phosphorylation	E5594	E4088	1	0	biogrid	pmids:19914168
Methylation	E4221	E8350	1	0	biogrid	pmids:17050672
Phosphorylation	E545	E472	1	0	biogrid	pmids:17124492
Ubiquitination	E56852	E5982	1	0	biogrid	pmids:18245774
Deubiquitination	E27005	E8314	1	0	biogrid	pmids:22626734
Ubiquitination	E7324	E84959	1	0	biogrid	pmids:17588522
Phosphorylation	E5566	E5511	1	0	biogrid	pmids:9407077
Ubiquitination	E56254	E126961	1	0	biogrid	pmids:21443952
Phosphorylation	E699	E324	1	0	biogrid	pmids:11283619
Ubiquitination	E83737	E4087	1	0	biogrid	pmids:15350225
Phosphorylation	E5581	E11033	1	0	biogrid	pmids:12893243
Phosphorylation	E5058	E5058	1	0	biogrid	pmids:16278681:11804587:10975528
Phosphorylation	E1025	E86	1	0	biogrid	pmids:21699904
Phosphorylation	E4214	E6416	1	0	biogrid	pmids:12228228:14581471:15866172:14500727:15299005:9808624:10713157
Phosphorylation	E10987	E3725	1	0	biogrid	pmids:8837781:20093369:10903862:10766246
Phosphorylation	E65125	E23327	1	0	biogrid	pmids:20525693
Ubiquitination	E57162	E7316	1	0	biogrid	pmids:21890473:22505724:21204785:18326498:19264966
Ubiquitination	E27246	E7322	1	0	biogrid	pmids:19690564:18819927
Phosphorylation	E5594	E1051	1	0	biogrid	pmids:11500490
Deacetylation	E10013	E2017	1	0	biogrid	pmids:17643370:21847094
Phosphorylation	E5347	E22981	1	0	biogrid	pmids:12852856
Phosphorylation	E1017	E9738	1	0	biogrid	pmids:12361598
Phosphorylation	E2932	E6720	1	0	biogrid	pmids:19126544
Ubiquitination	E7334	E7186	1	0	biogrid	pmids:23007157
Phosphorylation	E208	E2099	1	0	biogrid	pmids:11507039
Deubiquitination	E9958	E9097	1	0	biogrid	pmids:22626734
Methylation	E3276	E2091	1	0	biogrid	pmids:16157300
Deubiquitination	E23326	E8338	1	0	biogrid	pmids:21746879
Phosphorylation	E5170	E5170	1	0	biogrid	pmids:10856237
Phosphorylation	E1147	E4790	1	0	biogrid	pmids:11976329:10469655
Phosphorylation	E1147	E4792	1	0	biogrid	pmids:12190313:20449947:18501560:20932476:12411322:17379600:12138192:9346485:11113112:12054687:9751059:15590691:9252186:20133937:15670770:16354686:17053167:9914500:9689078:11080499:18074035:17384642:9721103:10066434
Phosphorylation	E1147	E4793	1	0	biogrid	pmids:9346485:9689078:11485410
Phosphorylation	E5581	E94274	1	0	biogrid	pmids:15003508
Ubiquitination	E4734	E6446	1	0	biogrid	pmids:12729930:11696533:20730100:19953087
Ubiquitination	E22954	E331	1	0	biogrid	pmids:21628460
Phosphorylation	E5591	E1660	1	0	biogrid	pmids:15613478
Phosphorylation	E5594	E8870	1	0	biogrid	pmids:12356731
Ubiquitination	E84676	E58	1	0	biogrid	pmids:21764995
Ubiquitination	E9616	E4843	1	0	biogrid	pmids:20603330
Phosphorylation	E1017	E7027	1	0	biogrid	pmids:9199321
Phosphorylation	E472	E7158	1	0	biogrid	pmids:18996087:12697768:12447390
Phosphorylation	E5599	E56852	1	0	biogrid	pmids:22456510
Ubiquitination	E8452	E4780	1	0	biogrid	pmids:22215675
Deubiquitination	E7375	E6737	1	0	biogrid	pmids:16403452
Ubiquitination	E64219	E23512	1	0	biogrid	pmids:21513699
Ubiquitination	E84676	E78990	1	0	biogrid	pmids:22626734
Phosphorylation	E1017	E3007	1	0	biogrid	pmids:18850315
Phosphorylation	E1017	E3005	1	0	biogrid	pmids:15147269:12970441:17361108:19829063:12800980:17224799:12949733:16985050:12383116
Phosphorylation	E1017	E3009	1	0	biogrid	pmids:11980914:17671428:16762841:16205633:14701826:15607961:15169570:15514162:16191191:14681231:14612406:15670215:15753125
Phosphorylation	E558	E5296	1	0	biogrid	pmids:9178760
Ubiquitination	E7337	E7332	1	0	biogrid	pmids:10558980
Ubiquitination	E7337	E7337	1	0	biogrid	pmids:9688277:21033666:22496338:9575161:15331633
Ubiquitination	E7323	E10254	1	0	biogrid	pmids:17588522
Ubiquitination	E54708	E4131	1	0	biogrid	pmids:22308378
Acetylation	E84148	E11176	1	0	biogrid	pmids:19578370
Phosphorylation	E5578	E8290	1	0	biogrid	pmids:8375396:9716497
Sumoylation	E7341	E23522	1	0	biogrid	pmids:15561718
Methylation	E1488	E8290	1	0	biogrid	pmids:12700765
